cpu,cpu,8,48,38,89852,31620,1.13145,2.08366,3.85306e+06
cpu,cpu,8,48,39,94931,34005,1.06688,1.9115,3.95434e+06
cpu,cpu,8,48,40,86945,32739,1.1715,1.93965,4.05619e+06
cpu,cpu,8,48,41,96640,34532,1.05098,1.89029,4.15776e+06
cpu,cpu,8,48,42,98310,33999,1.02825,1.94496,4.25885e+06
cpu,cpu,8,48,43,77548,25831,1.30354,2.60989,4.35994e+06
cpu,cpu,8,48,44,78954,32117,1.28642,1.876,4.4615e+06
cpu,cpu,8,48,45,80925,32402,1.26102,1.88841,4.56355e+06
cpu,cpu,8,48,46,95336,34226,1.06133,1.89501,4.66474e+06
cpu,cpu,8,48,47,86355,30695,1.17171,2.12468,4.76592e+06
cpu,cpu,8,48,48,71470,28064,1.41977,2.19585,4.86739e+06
cpu,cpu,8,48,49,78293,31069,1.30708,1.98669,4.96973e+06
cpu,cpu,8,48,50,80063,25128,1.2566,2.74718,5.07034e+06
cpu,cpu,12,32,1,45110,32813,2.25581,0.845331,101760
cpu,cpu,12,32,2,135739,52599,0.75816,1.19835,204672
cpu,cpu,12,32,3,135414,41867,0.745324,1.66534,305600
cpu,cpu,12,32,4,137438,42346,0.742734,1.66785,407680
cpu,cpu,12,32,5,132315,42934,0.776327,1.61618,510400
cpu,cpu,12,32,6,128826,41621,0.785925,1.64668,611648
cpu,cpu,12,32,7,131645,42097,0.776876,1.65251,713920
cpu,cpu,12,32,8,129874,42922,0.781556,1.58326,815424
cpu,cpu,12,32,9,133254,42113,0.759811,1.64438,916672
cpu,cpu,12,32,10,114512,39865,0.890869,1.66812,1.01869e+06
cpu,cpu,12,32,11,139543,45203,0.729694,1.52288,1.12051e+06
cpu,cpu,12,32,12,134952,43041,0.749299,1.60007,1.22163e+06
cpu,cpu,12,32,13,139784,44421,0.727522,1.56181,1.32333e+06
cpu,cpu,12,32,14,137609,43561,0.732973,1.58248,1.42419e+06
cpu,cpu,12,32,15,135540,43252,0.747466,1.59486,1.5255e+06
cpu,cpu,12,32,16,127375,41734,0.805431,1.6528,1.6281e+06
cpu,cpu,12,32,17,129866,40368,0.785545,1.74157,1.73011e+06
cpu,cpu,12,32,18,124212,39416,0.823364,1.77126,1.83238e+06
cpu,cpu,12,32,19,125500,41852,0.828684,1.65625,1.93638e+06
cpu,cpu,12,32,20,136957,43053,0.738332,1.61035,2.0375e+06
cpu,cpu,12,32,21,146274,45971,0.694364,1.51499,2.13907e+06
cpu,cpu,12,32,22,150819,45609,0.672166,1.55053,2.24045e+06
cpu,cpu,12,32,23,125004,41434,0.805858,1.62537,2.34118e+06
cpu,cpu,12,32,24,125432,39430,0.805663,1.75723,2.44224e+06
cpu,cpu,12,32,25,140323,43464,0.724271,1.61402,2.54387e+06
cpu,cpu,12,32,26,131295,40134,0.769198,1.74714,2.64486e+06
cpu,cpu,12,32,27,144772,43365,0.703338,1.6447,2.74669e+06
cpu,cpu,12,32,28,151969,45631,0.669189,1.55946,2.84838e+06
cpu,cpu,12,32,29,142303,44498,0.71599,1.57371,2.95027e+06
